,network,id,createdAt,voter,outcome,reputation,dao,proposal
8292,xdai,0x5670c1ff337b6231accda35a8b073cc9bf26e5c9473647f60d0134a36d8ee3ed,1652891165,0x0b17cf48420400e1d71f8231d4a8e43b3566bb5b,Pass,25834777101740134482795,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x8893d52df36f581cf2e30a17c5459380db55799d31fce85dd5e9b17e20a3251a
8293,xdai,0x56833dc5144d9731b9ffdedda9990c4d9f22948f357c704c38d8aa044d2aef7c,1624637215,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,2898391549656172623230,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x08cb6740b50a872807a94c9132e544dfe77bbc6dade2ecdf12bb70eb7bc6eb45
8294,xdai,0x568a756cb06032c357d50faec8ab3510f92119af74b5f7ae428e2897cee0d2e5,1663020390,0x3346987e123ffb154229f1950981d46e9f5c90de,Pass,14593272064692752947896,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x0870840c35dd779a3ec736cc7d93a2a6da00194e10a1f0f6b47ee0d32081b944
8295,xdai,0x568d684b165632219401f3e0e7c37c27d8aa55542595dbde4c2a3b44c9a3c36b,1629578635,0x617512fa7d3fd26bda51b9ac8c23b04a48d625f1,Pass,5919691913494528043656,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x48c13d74b4108aff4d0f06c6b930eb3cdf0c8f20f3cbeb03a409d5b5c79dff14
8296,xdai,0x5693297c4b57e642833587940ba42db922b94472e821d2aaa5fd7a7debffd417,1662590130,0x29e1a61fccd40408f489336993e798d14d57d77f,Pass,15903999693921137443524,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x8c42f88414f620b69859fcd72710b51091a9bb3c9e246c88a78e910350108431
8297,xdai,0x56a4dfacc9b2bc2d0e6369d111a68c07c9d7ec6fd5e86eea4c75d838fcb39cb5,1648031540,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,49291759250978095091523,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xcf22139313ac001366712573f84c680c2c69fbd60ac0fe0ef128a9aa9f37af94
8298,xdai,0x56aabe9565b7bef83da02ded4cd4d24d29883638d7237295fe040c394c8721e6,1616347345,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,14331454400000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x72ffea7ac1919be6c41ef9a9c1db352abdfa2230709aadf3ab2e80a9d5e2001d
8299,xdai,0x56acd61096ad5874cbe1a352782f4e740effdb6491cf65608e9c607c05ef7ee1,1648032200,0xb0e83c2d71a991017e0116d58c5765abc57384af,Pass,17785140000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xea97c70d686535ad265bfee1396e629e85edb5d585055a60b8655cc37e542e22
8300,xdai,0x56b3708eb3ea38efa4a11b67e9fefb1a1f662f5452d1827d092bb5d83d6ee698,1667592480,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,70164403017933689486817,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x15b1dee30a72fd0edefa0e306b9174436cefebcb75e867418b82840d2ba99a15
8301,xdai,0x56c2ea6cad29b2f18e9b1b33e1ebee6191331720b4573a976470ba214bb31a23,1647727995,0xa3d59249b5bae16905613ad2be5639ffa35bbb57,Pass,15447200000000000727596,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x952d8b39ff8dd5f0620dbe426acb3d137d92819cbb0631c6f9de734ac1a93c9f
8302,xdai,0x56c955efdb8454f46739892cb28e1bb2059516f0c98963769fcf8efb1405af49,1664631620,0x08eec580ad41e9994599bad7d2a74a9874a2852c,Pass,65591513443090628493856,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4b0ed5e8dcc797bc1475a8d321c5314ffc09e3d34a7b755f1199b96d37706238
8303,xdai,0x56cb8267db60bb8f719d0d846d26c1842de4ff69047d1f53c79d542e6c5c9bc4,1647050210,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,891305066941647582263,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xbc458ca8240faacbdee78b4efb321789a875ad55ded1cfc5df2129159694089e
8304,xdai,0x56d937d74398b70e4b584b0f5fce11de68dab22deac40eebbe9b9ff62ea84dec,1630512170,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,54900001599999999272404,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xd3e38777b5ee68f315bc3051077c3dd5827cf6676e5d739596f12b10db3937f3
8305,xdai,0x56e26f161306bd6351ddf4f675478908a5acf2f3f1956c5814481000dca5296c,1633935890,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,22764399111600288937077,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x15deba46d4964f8f1666e9f2c19cfb627fbee114bc3e6bedf0f9c625263e4043
8306,xdai,0x56e5f41069cd1d277fb5f9b36fd7a20eb373de0ae2f8bd45521719503b79922e,1620544065,0x5a3992044a131c2f633394065c13ba1b33cdffd9,Pass,17609542272000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x269baf6f4c81f059fd713c0f679190e33c3dd877bdfe05027c1b44796b7999f3
8307,xdai,0x56fecfeb34732e9f945e97c06feecd08a6f318dd56dd290763b3669010f5000d,1661192620,0xe16d3664b313bd5fb8d911b467047e3cb4ed853d,Pass,69253459200000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xccc442b77bf55ee30657f191bb0e91a3501cbf0891083f4e0c9a2e340153815d
8308,xdai,0x56ff1e87ad83858dd6ba35879def800c658ddd9124209413923d7c54098b8654,1626423630,0x6f7c864cc0fc9fb2fe26f53c031d3deec0b8d7d5,Pass,3225897216304318650570,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x1ec7acf0edfafa58f149150b1dd3eb3968132415a459aee138d81e91a5282842
8309,xdai,0x57004f7aa872ffbaa7a7049b08eb1933f9e1dfddc69d8b543f4612c2ab99e1f9,1647364380,0x3f78441292b95f346475e9aef2649eba5dcbf477,Pass,1634059289393020567483,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa7ae51e589abdda68f082f0ea3f1f51e8be0fa04fd1c75a5f45c855f5cfe97d5
8310,xdai,0x57059fecb9ff2e3e615cf4f4a6abdfb90dbada19fe4e3fd2c067f4ed6621e965,1659778485,0xf006779eabe823f8eed05464a1628383af1f7afb,Pass,29138411414897014092302,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x2c81159ea1fca0adeebb1ee1e1f46756259284d22cb60d19dd2128e3307d632e
8311,xdai,0x571420bc296a9077f4350402cad9bb3e14d340256c1db484bde32e9c8c6ddc0a,1663970830,0x617512fa7d3fd26bda51b9ac8c23b04a48d625f1,Pass,42879061734161718373415,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x588b2554ce4c6994230c2ba4bcebc5805dc91cefe90f401a2c491f4ce347daea
8312,xdai,0x571cb5765798c11265308c9ef69b84b79565becf49e9687e0a2bfca30055b082,1638791970,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,22382263834243324209383,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x99ad0a5a48421ae7399c961f082d55c5bd2650c25f790e1c336d77bb6368f084
8313,xdai,0x572a59ed44aab83f9500a2dd0ad10ef050cfd5cf0ffa93052f871073b5715328,1616784165,0x26358e62c2eded350e311bfde51588b8383a9315,Pass,15796100000000000363798,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x2e33caf4729ea5647d1461b59afb1c01528d10da952cfd920b2525f6e1a91211
8314,xdai,0x572d2b01a0841da2213aaa23a733be5bc3020281c98978ea7a776bfb802524de,1664378140,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,52811505093147468787316,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4b0ed5e8dcc797bc1475a8d321c5314ffc09e3d34a7b755f1199b96d37706238
8315,xdai,0x5738728b9cf6b786b5b495f0ff7f7fc973bb99dc86878d45b6132efcec2a35d2,1661767930,0xf006779eabe823f8eed05464a1628383af1f7afb,Pass,28122537897295670344045,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x2ff8de4cea61b5aace1fdcaea0b95a69584fa4988bac9a8d2da9b3bce91518cd
8316,xdai,0x575a2a8317288a064690c3eb8324643ec70963a95cd28fd652db0dd6ae45f56b,1648092515,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,1035974582020712152540,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4bc42058824c4ca5f8cef6dd2b78716f54e9fa94dc021370009dffbcffa312b1
8317,xdai,0x575c0a855ada24ddeb8ee8ec9ba835bb8f5320ceb1abf7bab8afe241ddc751e2,1667977590,0x759a2169da1b826f795a00a9ab5f29f9ca39e48a,Pass,1776841925929013973847,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xf1354873230e7bb55c7da381252745ceec11c80de335b301721011f9ae3b1362
8318,xdai,0x57619698d87ebe93fa4dfabdceca3340618da6fe30edbebcfd18f075b166603d,1621073005,0xf197caf7b8ce72137c931ef1fe0a70f4fbd2c545,Pass,1659013824000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x7d70ce768c65733bac0c6c905b101dc86ad3b72cd2f032efcb8ffe2e526f779b
8319,xdai,0x57635ff9c7efe991af47eec5be7ad2af522ed59071eb5b250cb9308dbaa9d258,1633351905,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,49826839332936834811649,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4c0630cb47d3599a8a5c60b28b2615240dc395816191a425cbe6387bbb52439d
8320,xdai,0x57666e3d36e7f79c34523c1182fd245e1b89e2601bdd618bd65067a90165d73f,1644417455,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,30007448829896160528134,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x9d352358230dfed0aab8ee272d36083a94a48e5b5bd153749b1e69a27ae73705
8321,xdai,0x577216984570c2326264afa65add11c16cee633572d0df8bd8bb6250df9ba89c,1635273530,0x08f8c46f9f71e301ba41f59c253c412f1a129dad,Pass,83779991157919525052776,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xbf65ac67817ace37cc73d62b507336c8adc41454358c971bc7172f90fe510a7b
8322,xdai,0x5777126ea2cfe9b4d0e3169a0c26ab1b22d16ec656893121f28293dbaf85143e,1631033015,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,13186468998057517142264,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xb491565929309561d3f831238efdfe3733cf43269648baf1ccd129cd39f24612
8323,xdai,0x577e7b8268137278b7669cd97b7b7d92d3d00a4ca6daa200b7dca107fbb00952,1633940280,0xf197caf7b8ce72137c931ef1fe0a70f4fbd2c545,Pass,5109569999999999936335,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x6ce2d0bd105ff60625c09ddb110f19789a8e9519676aafd48e73e31bd1f2cb43
8324,xdai,0x579cbad4dc08fd564fe43602b84ce4f7f3456d84604e33d1fda7d6e97ea2df72,1625336910,0xe16d3664b313bd5fb8d911b467047e3cb4ed853d,Pass,62226707998720000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x8b35f6a2d7e8cd3622f5cf4403a6affe086db1227ac0792875fec0739b543a3c
8325,xdai,0x57c4cff8566a0720d2a819f99b35ca82b42f0e663e8252f85b56d94a131ab61d,1647959100,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,69451919853650952174419,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x43f857b195320e0464f53d8ecb33aab669dfe0e7f263419aa4ac2d10da193125
8326,xdai,0x57cc4930fb7d67894acb000bbe8655e97a7c96924fc5bfe3f787ca305bcaab1e,1635337620,0x7e72cfd9a36517435dc1ca7f9451eccbc973111e,Pass,20806040000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xf6445512b90411eee57781bf7729c9692f1bcd5a58da546f13d8558c98633477
8327,xdai,0x57d71dc30ab1b964511d911b7d12c740ec8a24af975085df73ac70cc2b9d330e,1627416705,0x617512fa7d3fd26bda51b9ac8c23b04a48d625f1,Pass,5508824264369274921910,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xb9a6241c78d195f33671a34e5b171e4780b82f5509506e1ba35e1373703d66d6
8328,xdai,0x57d9c0bdac85425fbdd8ad311a349d447f6fb9b0dbe89d4d2b3f8fb199ab016e,1621062320,0xb5806a701c2ae0366e15bde9be140e82190fa3d6,Pass,13058000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xde1930d466d178506738be0c2b1ac0cd0870517ca7737eaf708595043f3ab4c3
8329,xdai,0x57d9f037bad46a7f98f0e4a7a13ca6ba80a14796437a6279774a886f345209ff,1653580285,0x29e1a61fccd40408f489336993e798d14d57d77f,Pass,2900447734387926220862,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x9e10a23ba92fd7d5d87c9285135c495692ce52584e976b4a324f01754538c3fc
8330,xdai,0x57e6084f9ce08149c47da05f0c1cc6b63a1f76c0a6568c679aaaa18e8a20a710,1663163110,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,62393078076561518852258,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xf5793d2156cd0b7a3dd4194eefe65be40207eb526e7dfc0fdef9c5aad4ec0d8c
8331,xdai,0x57f9842f48bf90b96251998de36b5a6fe730d741360b0ab43cba34b243e63aae,1647769785,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,891305066941647582263,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x981f7ad155bb4d79fe963426b22d26bde961aa069b3afb6924968ac0325e1b08
8332,xdai,0x58092eb5207d9618ec1725bfc4d59bfe5acfad366895e96da93a02cc2d50edaf,1622654260,0x3111327edd38890c3fe564afd96b4c73e8101747,Pass,28414334400000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa776d795756732d72ca5973666157557adcd47d732600e8b1a1bba1598358283
8333,xdai,0x580b6d648b4069c03f462ab46c8645199bee94a8e589d88740059fda82a274a9,1617010320,0xf197caf7b8ce72137c931ef1fe0a70f4fbd2c545,Pass,1449654400000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x810e9ab726c9ef866417d60ad1113fc831853097e45e2b4789a89de9f8fd3771
8334,xdai,0x581fce226d7f8847c08a97503d1ac029d8de900a2323d8436a45f6a3128b474f,1620865835,0xa5a29f81eee450ec189b2f8b4562af1785595d69,Pass,10258659095344742870230,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x047fa00a9225889adbc460d59a30c83e8b9daf147f6e1c058b3779373f039d03
8335,xdai,0x582bc3b29b4106354651cb12d8e23fd99191ba2211f14d715023498cec0e9cba,1630251715,0x0b17cf48420400e1d71f8231d4a8e43b3566bb5b,Pass,2158805186238873610543,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x036e0f3ecbdfc7f8f0e53213e725bd8c779dc3c6fc2cebbc41bebd36e908e9bf
8336,xdai,0x582f92afa5151bb15d8639a565d22c80b09bb2640d65d5d89137a5b63380ed31,1657275410,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,59616000399538680825366,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xea6a374af72b7d4ef668f87a20396aa762d82ee9360a92bd25f4efb835692c72
8337,xdai,0x5835b7ed13549005df50ccfffbdbe18e36050bb50a7a5e82ed78d112d05623c5,1581788010,0x5c44e8982fa3c3239c6e3c5be2cc6663c7c9387e,Pass,1000000000000000000000,0x8766cab508a87536b8691ace8814b517b95f7b75,0x7ac9f2673db220895ba980db21a3e73e18f66de80ebbafd301cea8c950afef51
8338,xdai,0x58382f595df834d543a2cf0d0003d9f4fe0af540ea8cdf0d5833c9c5fb7d57e8,1581808105,0x26294446360495630de844039ff8dfef15674179,Pass,1000000000000000000000,0x32c3bc85fa32f958323ad2c0a51839021a0f1ac2,0x0b775cc4b441d2ba147c6b04176cd6bfc21afc299fc0d0d4a1820e4c4cce37d5
8339,xdai,0x583a2f78ef1ba566de35ff0ca29b073b967c775873fb7aab994ca5f5962489cb,1637602365,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,65308297540611377413529,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x5c359c753078ab50c91fce84060201e8c3cbc7ac3c737e7f77b1fe2a9f8461ba
8340,xdai,0x585e9bce632fcf000ff75396680f215dbf06c168bba6de4aa9a07993fb9654bd,1581788375,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,Pass,1000000000000000000000,0x2b0f5e7de201068d9fb917ab86dc1c731c274411,0x009c5621081183ef288b439a2dd845d0bf1cacc581eee8c2e614ec320e63e8c5
8341,xdai,0x58609178bca0be2f42785daa02e28bb8dab6c8f853a92e3a8810f7bd15ea5d5c,1646634565,0x0b17cf48420400e1d71f8231d4a8e43b3566bb5b,Pass,19727555098685986131163,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x80121caeb85c037f5fc606f489a4cff12622f6c05b0d85aa2ce8ce4469f5e3b2
8342,xdai,0x58666ce6afa09d666a7acd6108bba33fe89461c2a1a2b46607211b97a0dc1f75,1635333445,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,25357742130883654467012,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xe88947f7567a9e3bc8c4a1506493b84f2ca3bcdbc7cf82104da77774a94d58c5
8343,xdai,0x586bdca250f98a403c0bff2934c09311a39237b0401c3ceb6934a48f9d736ee9,1659412330,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,61604890571930055894020,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x83261dbc0c1287e355dde0ce36470802d63567cc4427a5c3d7f56698a32ba102
8344,xdai,0x586e6a335915313c633e190b07a830cd7a916769ca188dcf225cbd27bb8f79a1,1650508970,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,1072998442507069163698,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x57fd56a03e35d0b72b50bb594508352d7de0d5e3e42da36802916ac0573baf5e
8345,xdai,0x5874e6b5a70f2cd6e7e866058bd1dfc5aa9bd4b8c77abca9e1aa73471463c507,1632152390,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,12393702147853042390615,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4f5f750f6429569b2405097acaac3afb0ac08c379eaab926a158cccc860fda02
8346,xdai,0x587d819507f1f1efc52f9dd91e22ce947eae8ddadf030dbabfc1ff675c5c4c9a,1662503405,0x7958ba4a50498faf40476d613d886f683c464bec,Pass,5815450424780633687559,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xfd770ec7ad96d6a17a697d467f8fb95a47e0cbf68b6121e37444d52ff79bf221
8347,xdai,0x5899c2e4c59f122cdf6ec963f339ed36243b484320f2294e3b95e24e9cb2c3f1,1624218660,0x137695899d5ccfea3084a2c3d026a757ee3f0464,Pass,829440000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xb7399b6c17d35b92225a0b4f177334c1fd6ad50e9a024d1a05a41d7e708e0857
8348,xdai,0x58a0449ba68c33e2f94679885f0fc59a3f29cf797cd655d253359368db7e9ca1,1656761975,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,1818405778699485618560,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x82ede746c11d329fd24cdc5d552e693d10a63c5788274a740685ac8e1c11b28d
8349,xdai,0x58aca7f4d4140894d120bb87de74fb07068dc2ff3a2b37f90293de00dffab8a8,1663318605,0xf006779eabe823f8eed05464a1628383af1f7afb,Pass,29385039518572869614008,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xc4f1c3738a6eb1dad3d81dc6b36a0ee08d5adc63cfa65ec64edaf7166abbe971
8350,xdai,0x58af5179d313566709a8f3431bf4ef5179e761478ca2bee1c21b0a0b06080ae9,1637256605,0xa5a29f81eee450ec189b2f8b4562af1785595d69,Pass,29526890860874978971170,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x04450726f680f9ff7e6a8f175ed4fbc1652fe2b1dbd9f7802ee225d70411d00c
8351,xdai,0x58b0ffaac59abdceb34c0768d6a9a6710381b30b044f3f7aacee5fda24cb8f7f,1581623245,0xdf26b4ecdfb7e9528811efdbe7b780158c500002,Pass,1000000000000000000000,0x6ba5472c9c3955c207365fba4e67918c949cc4df,0x5276a600f3eb7f84779ce8b5b0f023a39f4a682b2db003b0b18aafd8072b4c1b
8352,xdai,0x58b37576ce65ff84ca0e8ad47f2d082f03de21b8d5965ddaf9e5fd20708c0e5a,1617796270,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,14912374400000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x6734c5191278cbd5fa25fb380e794370ed53bc714bf6f737e630c88f98e9eb7f
8353,xdai,0x58c3be328137df32266a65b90d9f2fb34cc7fca5ae0769f71aae2aa16d52c302,1648384450,0xf006779eabe823f8eed05464a1628383af1f7afb,Pass,17864836232918175644477,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xbb75003e90205f0b732008521af4b531e0774f851981dc02d480d3566f05b871
8354,xdai,0x58cd216c29c6c43cb73942d1d1566a56efdf15b3c12cdbe38f4920a6160f2795,1626503765,0xf3f93fabd88065c98a88f8c229085ce7d800e317,Pass,4570950773606400068212,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xb54c8ef4d117c86bf83e469b1723ad42b6ddd233e6440638fda6e7fe9b4efecc
8355,xdai,0x58d530312643b708c5b167f9f5e8275d62f43da93d49161d1c1341e27cd140cb,1654129125,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,70162552988576617534667,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xe7a1d63f8041725d87fff3443ab5a64f5df60fe8ce54f6e622b5eb3eface3497
8356,xdai,0x58e11bda4836c46b8e56554d3a6dce8cb2b59853c22243d95a1806dbc58cea48,1620429160,0xf3f93fabd88065c98a88f8c229085ce7d800e317,Pass,1475261376000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xeb3b841f2e4b71958804a81818cede181ae3ed99658aa8e429988b5b90e801bc
8357,xdai,0x58ebc43d3a80eec56ef61a5e9e15d417579b0f38f9fa1467f4103ae11bddc9e5,1668098075,0x436bb9e1f02c9ca7164afb5753c03c071430216d,Pass,32180581547381030859689,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x9fc1385c4bcca23d9190466ccda66db6f5da7e9045472fa807fd906f4691ce51
8358,xdai,0x58ece7a10df8e439a2edcfa5731e053fc4638b8a4ebf3e7a5a70f88ed3aab885,1655798305,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,39948191265792349771237,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xe6eb4be14cd3f0f0d25865025010da20932858d7e42a0d42382a11d210fe1e50
8359,xdai,0x58ee3c699823ccd69beb425fbc3b207427c2b7bff1f51e5ddaa5f1b52b5d4f81,1644809780,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,58141235347961144502656,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xfa8db9098d406b2efb145366102a314fc852a40d3c4361f4a30f15783bbf639a
8360,xdai,0x59016467d9aa1f6fb9ec29786a032655f2abcc23597f2c0e60a2ff94ef58388c,1666476355,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,49810566444383887283987,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xf471a6907934ba65576c1914c35c8027171d6faf0796da544a04185cabecb438
8361,xdai,0x59043e9f28e8d21fe394385b4b51a1e36b6f305487b3d532dea946c466addc5a,1635259370,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,25221239173379322827468,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa8abfbf3689d43bcd26183fe3c05e076448f343434412994ffd5e61cea51e9b9
8362,xdai,0x59059c620bddc0b62f62baa36a461bc88c0592d3e5b1bdf9641fc54bae6a8129,1620544025,0xb0e83c2d71a991017e0116d58c5765abc57384af,Pass,14341936896000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x269baf6f4c81f059fd713c0f679190e33c3dd877bdfe05027c1b44796b7999f3
8363,xdai,0x590b0377712ac06bf0b6ac355dfe8737ad6ae7c3a13020659b2453d8bd009c27,1635274520,0x05b0b6ef681c9413d0e457f08aba8354b8bf482a,Pass,18894003940658409210715,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x3c1b561f95ef6fd88fca689c8844d8849eaba68e9a078bd38edb43b8fb4c620a
8364,xdai,0x59104e4fdf7bdff8107f52cbbb4dded03bff58e765d3372532befbcc6bd3e66e,1631621920,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Fail,14282358324838400000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xc135383202387313dff504a0c97b09bf3690594ce19b1daaeeeba8553ea5e189
8365,xdai,0x591abb024f42d8be31db6d5699e544270a72e1c329a8639dad551bfe0c6f72b6,1629449235,0x6f7c864cc0fc9fb2fe26f53c031d3deec0b8d7d5,Pass,6556409564638209114112,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x89ec08135a66d4438867e64ee3ccaeba5c5ca8c8cf6ff0a17d6bc8e723ca934a
8366,xdai,0x592033dd255f205808a7342e930b574aec5cbe055e5315c94872e46cffdf8820,1616836095,0x08f8c46f9f71e301ba41f59c253c412f1a129dad,Pass,83739147264000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x7ab930d96b6e162c2c23369cf9ee719d967aa63e7f5f60a537e812952fe7d3f0
8367,xdai,0x59373a043381f862517038ae8215b7d4aa6161c081f48d440ae2cadc0aa3468e,1644445995,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,29903491881566321898591,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xff6c045d9ab8f514b7dce6317ac1ff16786cad69bd4ae4f75985ff0f8828b678
8368,xdai,0x5942fe6adb1480c31d452a51c04b673e5561f51e32ca6670a518c544904aa7fb,1632158935,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,12131551478212915770884,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4f5f750f6429569b2405097acaac3afb0ac08c379eaab926a158cccc860fda02
8369,xdai,0x5943f5d62fe70906b3899edc2529ddc97a8b0469288f6737e35791e319f9316b,1623284085,0xd97672177e0673227fa102c91bfa8b8cfa825141,Pass,5005360000000000127329,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xb70b73308ffc57631683eb9a54d153095d610fb30184639e18a40ade58236c6e
8370,xdai,0x595b982961255d501bc71ab16d37f996a0f01074cb08075d7144cb9bdbde74f4,1615577660,0xc4a69fbf4511a1377161834cb7a3b8766953db02,Pass,485894400000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xc3050afc44931813599d7e6e2f003f76af6736c1bdebdc37c26a32a6f3d0854d
8371,xdai,0x596009243248c5739939ad4df0d337c71236b6efd072ec3af665f6821b9127b5,1618413450,0xa5a29f81eee450ec189b2f8b4562af1785595d69,Pass,10856828000000000502043,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x726fb5937ed12c0789640e6b3daaa9518338eaa329c5155a96e09e505bac7c41
8372,xdai,0x5961eee74f7117600120b08fe611990ddaca68aebd807ee0d1c3dadd6c22f856,1625605425,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,38178051470080000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x20a4cde9a71e767526dd73ae67d108dbdd5b39b023e8ad9c85a03add31d5cc1d
